it	post	prior	lik	mu	sig
7498	-97.6099586718	-53.3196405682	-44.2903181036	98.45036302101703	4.871547088254543
7499	-97.6099586718	-53.3196405682	-44.2903181036	98.45036302101703	4.871547088254543
7500	-97.6099586718	-53.3196405682	-44.2903181036	98.45036302101703	4.871547088254543
7501	-97.6099586718	-53.3196405682	-44.2903181036	98.45036302101703	4.871547088254543
7502	-97.6099586718	-53.3196405682	-44.2903181036	98.45036302101703	4.871547088254543
7503	-97.9025161623	-50.8502759571	-47.0522402052	98.06548482340317	4.624610627145133
7504	-98.9258274281	-54.2233344546	-44.7024929735	96.52444429199653	4.961916476897157
7505	-98.8752484022	-49.3832065815	-49.4920418207	97.16850521540259	4.477903689585061
7506	-98.8752484022	-49.3832065815	-49.4920418207	97.16850521540259	4.477903689585061
7507	-98.8358298788	-54.8972112506	-43.9386186282	96.68199311630777	5.0293041564955105
7508	-98.8358298788	-54.8972112506	-43.9386186282	96.68199311630777	5.0293041564955105
7509	-98.3221503233	-51.4948442615	-46.8273060618	97.31802997311559	4.689067457583376
7510	-97.8154532561	-51.1033661655	-46.7120870907	98.16585903128524	4.649919647983039
7511	-97.4346665506	-54.2343523069	-43.2003142437	99.58153592139352	4.963018262123348
7512	-97.5122484121	-54.7899415107	-42.7223069013	100.05967747378614	5.018577182508997
7513	-97.3671215714	-53.5209975656	-43.8461240058	99.87512023644095	4.891682787994672
7514	-97.7859190287	-49.3629976575	-48.4229213712	99.06430815373506	4.475882797184525
7515	-97.7859190287	-49.3629976575	-48.4229213712	99.06430815373506	4.475882797184525
7516	-97.7859190287	-49.3629976575	-48.4229213712	99.06430815373506	4.475882797184525
7517	-97.7859190287	-49.3629976575	-48.4229213712	99.06430815373506	4.475882797184525
7518	-98.8705992094	-58.7768151318	-40.0937840776	97.96068099275533	5.417264544617135
7519	-99.6508790316	-59.506551321	-40.1443277106	96.96505568299634	5.490238163535327
7520	-99.5700794691	-46.8480428711	-52.722036598	97.58150032677901	4.224387318548724
7521	-99.5700794691	-46.8480428711	-52.722036598	97.58150032677901	4.224387318548724
7522	-98.977621479	-49.646849242	-49.330772237	96.97749176089101	4.504267955633873
7523	-98.5174485554	-52.9685634648	-45.5488850906	96.96218218778499	4.836439377918282
7524	-99.703295157	-45.7408647728	-53.9624303842	98.30831838711028	4.113669508714615
7525	-99.703295157	-45.7408647728	-53.9624303842	98.30831838711028	4.113669508714615
7526	-97.580465906	-54.6101371741	-42.9703287319	98.90468950241339	5.000596748845187
7527	-97.580465906	-54.6101371741	-42.9703287319	98.90468950241339	5.000596748845187
7528	-97.580465906	-54.6101371741	-42.9703287319	98.90468950241339	5.000596748845187
7529	-99.9677432319	-61.7539952258	-38.213748006	98.06402372198994	5.714982554018469
7530	-97.7465826793	-51.7287336027	-46.0178490765	98.18459695383703	4.712456391709042
7531	-97.7465826793	-51.7287336027	-46.0178490765	98.18459695383703	4.712456391709042
7532	-97.9868417433	-56.2754426002	-41.7113991431	98.49662437275225	5.167127291450099
7533	-97.7640406186	-50.0506488144	-47.7133918042	98.64582176329121	4.544647912873843
7534	-97.354705686	-53.3063498879	-44.0483557981	99.89488450556759	4.870218020222738
7535	-97.354705686	-53.3063498879	-44.0483557981	99.89488450556759	4.870218020222738
7536	-97.354705686	-53.3063498879	-44.0483557981	99.89488450556759	4.870218020222738
7537	-97.354705686	-53.3063498879	-44.0483557981	99.89488450556759	4.870218020222738
7538	-97.6762884765	-51.0718352495	-46.6044532271	98.46950410537343	4.646766556381625
7539	-97.6762884765	-51.0718352495	-46.6044532271	98.46950410537343	4.646766556381625
7540	-97.6762884765	-51.0718352495	-46.6044532271	98.46950410537343	4.646766556381625
7541	-98.2413776331	-53.7234907125	-44.5178869206	97.33397209475473	4.911932102681055
7542	-98.2413776331	-53.7234907125	-44.5178869206	97.33397209475473	4.911932102681055
7543	-98.2413776331	-53.7234907125	-44.5178869206	97.33397209475473	4.911932102681055
7544	-98.2413776331	-53.7234907125	-44.5178869206	97.33397209475473	4.911932102681055
7545	-98.2413776331	-53.7234907125	-44.5178869206	97.33397209475473	4.911932102681055
7546	-98.9453648848	-48.2833240184	-50.6620408664	97.52459171209249	4.367915433275957
7547	-98.9453648848	-48.2833240184	-50.6620408664	97.52459171209249	4.367915433275957
7548	-98.9453648848	-48.2833240184	-50.6620408664	97.52459171209249	4.367915433275957
7549	-99.6399976727	-57.9169773628	-41.7230203099	96.35704410582555	5.331280767711804
7550	-100.595649902	-60.4626468334	-40.133003069	96.12547228779617	5.585847714771139
7551	-99.8296726328	-59.0600285169	-40.7696441159	96.51270865726468	5.4455858831226465
7552	-99.8296726328	-59.0600285169	-40.7696441159	96.51270865726468	5.4455858831226465
7553	-99.8296726328	-59.0600285169	-40.7696441159	96.51270865726468	5.4455858831226465
7554	-99.8296726328	-59.0600285169	-40.7696441159	96.51270865726468	5.4455858831226465
7555	-99.8296726328	-59.0600285169	-40.7696441159	96.51270865726468	5.4455858831226465
7556	-97.9241420024	-53.7899560768	-44.1341859256	97.84137138034129	4.918578639110183
7557	-98.7980227981	-51.3278424638	-47.4701803343	96.79399071708215	4.672367277815567
7558	-98.7980227981	-51.3278424638	-47.4701803343	96.79399071708215	4.672367277815567
7559	-98.7980227981	-51.3278424638	-47.4701803343	96.79399071708215	4.672367277815567
7560	-98.7980227981	-51.3278424638	-47.4701803343	96.79399071708215	4.672367277815567
7561	-98.7980227981	-51.3278424638	-47.4701803343	96.79399071708215	4.672367277815567
7562	-98.7053298764	-48.3101991268	-50.3951307496	97.82342399224774	4.370602944117463
7563	-98.7053298764	-48.3101991268	-50.3951307496	97.82342399224774	4.370602944117463
7564	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7565	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7566	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7567	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7568	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7569	-98.2673391457	-51.486609982	-46.7807291638	97.39047792240927	4.688244029631618
7570	-97.7040560874	-53.2916832051	-44.4123728823	98.22500897835732	4.868751351947804
7571	-97.7040560874	-53.2916832051	-44.4123728823	98.22500897835732	4.868751351947804
7572	-97.7040560874	-53.2916832051	-44.4123728823	98.22500897835732	4.868751351947804
7573	-97.5880386304	-54.5676944649	-43.0203441655	98.85264795464722	4.996352477922412
7574	-97.5880386304	-54.5676944649	-43.0203441655	98.85264795464722	4.996352477922412
7575	-97.5880386304	-54.5676944649	-43.0203441655	98.85264795464722	4.996352477922412
7576	-97.5880386304	-54.5676944649	-43.0203441655	98.85264795464722	4.996352477922412
7577	-97.5880386304	-54.5676944649	-43.0203441655	98.85264795464722	4.996352477922412
7578	-98.8455921297	-58.8973772062	-39.9482149235	98.11701912903145	5.4293207520534255
7579	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7580	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7581	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7582	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7583	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7584	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7585	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7586	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7587	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7588	-98.2898395111	-56.8265714568	-41.4632680543	98.03791104874239	5.2222401771146565
7589	-98.1075562065	-55.9224934759	-42.1850627305	98.01598291336526	5.1318323790289915
7590	-98.1075562065	-55.9224934759	-42.1850627305	98.01598291336526	5.1318323790289915
7591	-98.1075562065	-55.9224934759	-42.1850627305	98.01598291336526	5.1318323790289915
7592	-98.1075562065	-55.9224934759	-42.1850627305	98.01598291336526	5.1318323790289915
7593	-97.3306732735	-52.5610004728	-44.7696728007	99.8247979966601	4.795683078712877
7594	-97.3306732735	-52.5610004728	-44.7696728007	99.8247979966601	4.795683078712877
7595	-97.8109518714	-56.4360169075	-41.374934964	99.80818966999327	5.183184722182447
7596	-97.8109518714	-56.4360169075	-41.374934964	99.80818966999327	5.183184722182447
7597	-98.1917074532	-49.7734220362	-48.418285417	101.61938663441778	4.516925235051825
7598	-98.1917074532	-49.7734220362	-48.418285417	101.61938663441778	4.516925235051825
7599	-98.4682007083	-47.9304056509	-50.5377950574	101.07581579538588	4.332623596529407
7600	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7601	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7602	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7603	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7604	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7605	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7606	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7607	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7608	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7609	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7610	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7611	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7612	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7613	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7614	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7615	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7616	-97.6410390398	-53.4128249473	-44.2282140924	101.15667213052622	4.8808655261685425
7617	-98.1545827789	-55.4505920095	-42.7039907694	101.77987159372042	5.084642232382884
7618	-98.1164153877	-55.6644153914	-42.4519999963	101.63899381301442	5.1060245705710425
7619	-98.1164153877	-55.6644153914	-42.4519999963	101.63899381301442	5.1060245705710425
7620	-98.1164153877	-55.6644153914	-42.4519999963	101.63899381301442	5.1060245705710425
7621	-97.4015784142	-53.6530404258	-43.7485379884	100.19734210696132	4.904887074013794
7622	-97.4015784142	-53.6530404258	-43.7485379884	100.19734210696132	4.904887074013794
7623	-98.5287175518	-58.4929268515	-40.0357907003	98.6819410143468	5.388875716579731
7624	-97.5893169815	-54.6497084153	-42.9396085662	98.8895621006802	5.0045538729598995
7625	-97.5893169815	-54.6497084153	-42.9396085662	98.8895621006802	5.0045538729598995
7626	-97.5893169815	-54.6497084153	-42.9396085662	98.8895621006802	5.0045538729598995
7627	-97.5893169815	-54.6497084153	-42.9396085662	98.8895621006802	5.0045538729598995
7628	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7629	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7630	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7631	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7632	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7633	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7634	-97.8933311332	-48.8996427723	-48.9936883609	100.39641166476747	4.429547308661106
7635	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7636	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7637	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7638	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7639	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7640	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7641	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7642	-97.7891682021	-55.2322334409	-42.5569347612	101.03793285117176	5.062806375525187
7643	-100.06978833	-45.5382066424	-54.5315816881	101.56960727288978	4.093403695672255
7644	-100.503294606	-45.05274152	-55.4505530863	101.66971311956307	4.044857183429747
7645	-98.38990555	-55.0977346509	-43.2921708991	102.24721632675319	5.049356496528345
7646	-97.8006392491	-55.7720984826	-42.0285407666	100.76452739009132	5.116792879690804
7647	-97.8006392491	-55.7720984826	-42.0285407666	100.76452739009132	5.116792879690804
7648	-97.8006392491	-55.7720984826	-42.0285407666	100.76452739009132	5.116792879690804
7649	-97.8006392491	-55.7720984826	-42.0285407666	100.76452739009132	5.116792879690804
7650	-98.2812069834	-52.3907836048	-45.8904233785	102.26069685426394	4.77866139191694
7651	-98.2812069834	-52.3907836048	-45.8904233785	102.26069685426394	4.77866139191694
7652	-98.2812069834	-52.3907836048	-45.8904233785	102.26069685426394	4.77866139191694
7653	-98.4909008914	-55.5238689998	-42.9670318916	102.308461599639	5.091969931412284
7654	-98.8135471646	-53.131329995	-45.6822171696	102.91453383877055	4.852716030933586
7655	-98.7787337801	-56.200478631	-42.5782551491	102.55680144018007	5.159630894531492
7656	-98.2210806725	-56.7544732518	-41.4666074207	101.3814673919624	5.21503035661097
7657	-98.2210806725	-56.7544732518	-41.4666074207	101.3814673919624	5.21503035661097
7658	-98.2210806725	-56.7544732518	-41.4666074207	101.3814673919624	5.21503035661097
7659	-98.1072540927	-49.4125370261	-48.6947170666	101.32308733815236	4.480836734042962
7660	-97.7480984312	-53.3005956646	-44.4475027666	101.40799788129382	4.869642597899065
7661	-97.5938119041	-51.2775292701	-46.3162826341	100.91700557222707	4.667335958440941
7662	-97.5938119041	-51.2775292701	-46.3162826341	100.91700557222707	4.667335958440941
7663	-97.5938119041	-51.2775292701	-46.3162826341	100.91700557222707	4.667335958440941
7664	-97.5938119041	-51.2775292701	-46.3162826341	100.91700557222707	4.667335958440941
7665	-98.2842584652	-56.0015088104	-42.2827496548	101.84272473529084	5.1397339124737575
7666	-98.6552296964	-58.8480233256	-39.8072063709	100.89637666303308	5.424385363990127
7667	-98.6552296964	-58.8480233256	-39.8072063709	100.89637666303308	5.424385363990127
7668	-98.3294643416	-55.305265237	-43.0241991047	102.1128930844433	5.0701095551308715
7669	-98.3294643416	-55.305265237	-43.0241991047	102.1128930844433	5.0701095551308715
7670	-98.3294643416	-55.305265237	-43.0241991047	102.1128930844433	5.0701095551308715
7671	-98.3294643416	-55.305265237	-43.0241991047	102.1128930844433	5.0701095551308715
7672	-98.3294643416	-55.305265237	-43.0241991047	102.1128930844433	5.0701095551308715
7673	-97.8408168379	-50.6753510452	-47.1654657927	101.3105676243378	4.607118135950565
7674	-97.8408168379	-50.6753510452	-47.1654657927	101.3105676243378	4.607118135950565
7675	-97.8408168379	-50.6753510452	-47.1654657927	101.3105676243378	4.607118135950565
7676	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7677	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7678	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7679	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7680	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7681	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7682	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7683	-97.8632652053	-52.2568070257	-45.6064581796	101.62666849665791	4.765263733999987
7684	-97.8298071357	-49.3208476656	-48.5089594701	100.59933928141474	4.471667797996336
7685	-97.8298071357	-49.3208476656	-48.5089594701	100.59933928141474	4.471667797996336
7686	-97.8298071357	-49.3208476656	-48.5089594701	100.59933928141474	4.471667797996336
7687	-97.7239452876	-56.0416551802	-41.6822901074	99.71150271738826	5.143748549450282
7688	-97.3392698466	-52.0325507337	-45.3067191129	99.88100929767847	4.742838104808687
7689	-97.3392698466	-52.0325507337	-45.3067191129	99.88100929767847	4.742838104808687
7690	-97.3392698466	-52.0325507337	-45.3067191129	99.88100929767847	4.742838104808687
7691	-97.4848223452	-52.2558207777	-45.2290015675	100.76587336820229	4.765165109203316
7692	-97.4848223452	-52.2558207777	-45.2290015675	100.76587336820229	4.765165109203316
7693	-97.8496248026	-56.5491256312	-41.3004991715	100.07913013070926	5.194495594550116
7694	-97.8496248026	-56.5491256312	-41.3004991715	100.07913013070926	5.194495594550116
7695	-97.8496248026	-56.5491256312	-41.3004991715	100.07913013070926	5.194495594550116
7696	-97.6513953409	-49.6115601503	-48.0398351905	100.02411099816692	4.500739046466377
7697	-97.6513953409	-49.6115601503	-48.0398351905	100.02411099816692	4.500739046466377
7698	-97.6513953409	-49.6115601503	-48.0398351905	100.02411099816692	4.500739046466377
7699	-98.4888460339	-48.4390591929	-50.049786841	101.4624090807471	4.383488950724509
7700	-98.2761145938	-49.0717969636	-49.2043176302	101.45295133293574	4.446762727792551
7701	-98.3244262885	-48.1428354654	-50.1815908231	100.94248633614114	4.353866577977437
7702	-98.3244262885	-48.1428354654	-50.1815908231	100.94248633614114	4.353866577977437
7703	-98.3244262885	-48.1428354654	-50.1815908231	100.94248633614114	4.353866577977437
7704	-97.5946463873	-50.1969504743	-47.397695913	99.11974241169078	4.559278078859903
7705	-97.5946463873	-50.1969504743	-47.397695913	99.11974241169078	4.559278078859903
7706	-97.5209116678	-50.214191855	-47.3067198127	99.82203376129202	4.5610022169389905
7707	-97.5209116678	-50.214191855	-47.3067198127	99.82203376129202	4.5610022169389905
7708	-97.4610227382	-54.2434473254	-43.2175754128	100.23252348289239	4.963927763973025
7709	-97.4610227382	-54.2434473254	-43.2175754128	100.23252348289239	4.963927763973025
7710	-97.6327829772	-49.7432292138	-47.8895537635	100.12297600721149	4.513905952810653
7711	-97.6327829772	-49.7432292138	-47.8895537635	100.12297600721149	4.513905952810653
7712	-97.6327829772	-49.7432292138	-47.8895537635	100.12297600721149	4.513905952810653
7713	-97.6327829772	-49.7432292138	-47.8895537635	100.12297600721149	4.513905952810653
7714	-98.5639696829	-47.0686835721	-51.4952861107	99.30676759153718	4.246451388647196
7715	-98.5639696829	-47.0686835721	-51.4952861107	99.30676759153718	4.246451388647196
7716	-98.5639696829	-47.0686835721	-51.4952861107	99.30676759153718	4.246451388647196
7717	-98.5639696829	-47.0686835721	-51.4952861107	99.30676759153718	4.246451388647196
7718	-98.7765750613	-56.1941482069	-42.5824268545	96.9845926842359	5.158997852123883
7719	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7720	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7721	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7722	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7723	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7724	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7725	-99.2947713353	-51.8225747481	-47.4721965872	96.24634665437138	4.721840506248395
7726	-99.1074360266	-51.5446199584	-47.5628160682	96.45481300237412	4.694045027271427
7727	-99.1074360266	-51.5446199584	-47.5628160682	96.45481300237412	4.694045027271427
7728	-98.5292513915	-52.2855325219	-46.2437188696	96.9806818327835	4.768136283626141
7729	-98.5292513915	-52.2855325219	-46.2437188696	96.9806818327835	4.768136283626141
7730	-98.5292513915	-52.2855325219	-46.2437188696	96.9806818327835	4.768136283626141
7731	-98.5292513915	-52.2855325219	-46.2437188696	96.9806818327835	4.768136283626141
7732	-98.5292513915	-52.2855325219	-46.2437188696	96.9806818327835	4.768136283626141
7733	-99.145430589	-53.964560016	-45.180870573	96.28597057747605	4.936039033033395
7734	-99.0238212659	-59.0925756481	-39.9312456177	97.84902054443684	5.448840596246922
7735	-99.0238212659	-59.0925756481	-39.9312456177	97.84902054443684	5.448840596246922
7736	-99.0238212659	-59.0925756481	-39.9312456177	97.84902054443684	5.448840596246922
7737	-97.6102721811	-52.4606843705	-45.1495878107	98.41594108753048	4.785651468482528
7738	-98.0626645395	-48.5244421737	-49.5382223659	100.59585160718059	4.392027248801917
7739	-98.0626645395	-48.5244421737	-49.5382223659	100.59585160718059	4.392027248801917
7740	-97.7484617407	-51.609495588	-46.1389661526	101.34118151919779	4.700532590236921
7741	-97.7484617407	-51.609495588	-46.1389661526	101.34118151919779	4.700532590236921
7742	-97.7484617407	-51.609495588	-46.1389661526	101.34118151919779	4.700532590236921
7743	-97.7484617407	-51.609495588	-46.1389661526	101.34118151919779	4.700532590236921
7744	-98.0952933057	-51.4635392565	-46.6317540491	101.90696693463923	4.685936957087608
7745	-98.0952933057	-51.4635392565	-46.6317540491	101.90696693463923	4.685936957087608
7746	-98.0952933057	-51.4635392565	-46.6317540491	101.90696693463923	4.685936957087608
7747	-98.0952933057	-51.4635392565	-46.6317540491	101.90696693463923	4.685936957087608
7748	-98.0952933057	-51.4635392565	-46.6317540491	101.90696693463923	4.685936957087608
7749	-98.7984871255	-57.7196806302	-41.0788064953	102.0613427293517	5.3115510944585855
7750	-98.7984871255	-57.7196806302	-41.0788064953	102.0613427293517	5.3115510944585855
7751	-99.7115528307	-61.6861828423	-38.0253699884	100.66479756034347	5.708201315666305
7752	-99.7115528307	-61.6861828423	-38.0253699884	100.66479756034347	5.708201315666305
7753	-97.996856772	-56.0725447822	-41.9243119898	101.19105248681915	5.146837509649842
7754	-97.996856772	-56.0725447822	-41.9243119898	101.19105248681915	5.146837509649842
7755	-97.996856772	-56.0725447822	-41.9243119898	101.19105248681915	5.146837509649842
7756	-97.996856772	-56.0725447822	-41.9243119898	101.19105248681915	5.146837509649842
7757	-97.996856772	-56.0725447822	-41.9243119898	101.19105248681915	5.146837509649842
7758	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7759	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7760	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7761	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7762	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7763	-97.8211622157	-51.7045552237	-46.1166069921	101.49487944785768	4.71003855380134
7764	-99.1143087322	-60.0855655668	-39.0287431654	98.59112327444615	5.548139588112923
7765	-99.1143087322	-60.0855655668	-39.0287431654	98.59112327444615	5.548139588112923
7766	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7767	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7768	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7769	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7770	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7771	-99.4715475721	-56.4906400512	-42.9809075209	96.20951108110613	5.188647036554442
7772	-97.4314780144	-53.5328816049	-43.8985964095	99.1023831238346	4.892871191928187
7773	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7774	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7775	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7776	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7777	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7778	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7779	-97.8918958578	-51.4375388942	-46.4543569636	97.96037806051358	4.683336920852735
7780	-101.939020567	-45.7840204662	-56.1550001011	96.14976883410395	4.117985078057267
7781	-101.899319184	-46.7558053963	-55.1435137876	95.72592702941047	4.215163571063846
7782	-101.899319184	-46.7558053963	-55.1435137876	95.72592702941047	4.215163571063846
7783	-99.7553578358	-58.3744176711	-41.3809401646	96.36003129480659	5.3770247985490975
7784	-100.802373122	-48.896615497	-51.9057576246	95.6842710316834	4.429244581137361
7785	-100.802373122	-48.896615497	-51.9057576246	95.6842710316834	4.429244581137361
7786	-100.802373122	-48.896615497	-51.9057576246	95.6842710316834	4.429244581137361
7787	-101.249254074	-44.9328212554	-56.3164328182	97.19256064395353	4.032865156978199
7788	-101.249254074	-44.9328212554	-56.3164328182	97.19256064395353	4.032865156978199
7789	-101.249254074	-44.9328212554	-56.3164328182	97.19256064395353	4.032865156978199
7790	-101.249254074	-44.9328212554	-56.3164328182	97.19256064395353	4.032865156978199
7791	-99.692526132	-60.5024268904	-39.1900992416	97.51268844692106	5.5898257204765285
7792	-97.7286791888	-51.6871418857	-46.0415373031	98.22694772135623	4.7082972200053455
7793	-97.7286791888	-51.6871418857	-46.0415373031	98.22694772135623	4.7082972200053455
7794	-97.7286791888	-51.6871418857	-46.0415373031	98.22694772135623	4.7082972200053455
7795	-98.1341410688	-56.0557062402	-42.0784348286	98.01401351460233	5.145153655458298
7796	-98.1341410688	-56.0557062402	-42.0784348286	98.01401351460233	5.145153655458298
7797	-97.923308322	-49.912795394	-48.010512928	98.34366153633803	4.530862570835395
7798	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7799	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7800	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7801	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7802	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7803	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7804	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7805	-97.8728048125	-56.6381663123	-41.2346385002	99.43744360593261	5.203399662664665
7806	-97.4845991017	-51.1420950266	-46.342504075	100.51442675256963	4.653792534098652
7807	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7808	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7809	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7810	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7811	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7812	-97.7402157957	-49.8841816768	-47.8560341189	100.73219668323317	4.528001199116968
7813	-98.3374188905	-57.9789874869	-40.3584314036	100.72937678649812	5.337481780121944
7814	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7815	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7816	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7817	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7818	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7819	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7820	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7821	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
7822	-97.7735247433	-55.0585302425	-42.7149945008	101.06983449176394	5.0454360556853235
