it	joined_post	joined_prior	joined_lik	shape_sp0	rate_sp0	shape_sp1	rate_sp1	mean_bm_sp0	mean_bm_sp1	sp1-sp0
75040	-70.4803117961	-15.641738483	-54.8385733131	31.1803962665	0.333976565749	32.5474752021	0.252133075844	93.3610302762	129.088478745	35.7274484692
75050	-69.6725648504	-14.9981594061	-54.6744054443	25.8630317965	0.260945304893	31.5176582604	0.236554979766	99.1128459165	133.236080219	34.1232343029
75060	-70.0710412375	-14.6951595239	-55.3758817136	25.8630317965	0.260945304893	28.5255127355	0.198701682083	99.1128459165	143.559492987	44.4466470703
75070	-71.512913773	-16.9060024633	-54.6069113097	47.9149453035	0.490081545533	28.3539418941	0.197652169689	97.7693319413	143.453734602	45.6844026605
75080	-70.9460164827	-15.7025588719	-55.2434576108	47.9149453035	0.490081545533	16.389720064	0.127438085942	97.7693319413	128.609276755	30.8399448135
75090	-71.9901128223	-15.8017428719	-56.1883699504	47.9149453035	0.490081545533	17.3960172653	0.112980884526	97.7693319413	153.973102072	56.2037701302
75100	-73.4447807575	-17.2455854826	-56.1991952749	64.124455559	0.604172567902	15.5003087804	0.123514199027	106.135993201	125.494144823	19.3581516223
75110	-74.2073499612	-17.0828830033	-57.1244669578	63.2867306076	0.686194289209	14.6316114905	0.120889926216	92.2285883208	121.032512373	28.8039240526
75120	-71.3761560015	-16.0356715827	-55.3404844188	52.3143746831	0.527896526108	15.3004065321	0.110634366292	99.0996759704	138.297050409	39.1973744389
75130	-73.147642783	-15.3507230876	-57.7969196954	47.6760814729	0.494528154417	13.1106440726	0.122573456413	96.4072137189	106.96152704	10.5543133212
75140	-71.3733806495	-15.6385505117	-55.7348301377	47.6760814729	0.494528154417	16.0006912997	0.110800470658	96.4072137189	144.40995787	48.0027441507
75150	-72.2446833156	-16.7699504802	-55.4747328354	58.8936183608	0.590990951391	16.0006912997	0.110800470658	99.6523182329	144.40995787	44.7576396367
75160	-72.5156797308	-17.6964150425	-54.8192646883	65.4923622034	0.657278127339	18.5708596043	0.14024677038	99.6417794528	132.41559541	32.7738159573
75170	-72.5156797308	-17.6964150425	-54.8192646883	65.4923622034	0.657278127339	18.5708596043	0.14024677038	99.6417794528	132.41559541	32.7738159573
75180	-72.9261681397	-16.3810255574	-56.5451425823	47.8617231	0.478052297328	23.2208585116	0.146217945302	100.118174031	158.80990848	58.6917344489
75190	-71.0367547237	-14.1094653254	-56.9272893982	30.8206917563	0.301162908797	17.7128934152	0.156501454217	102.338936357	113.180375888	10.8414395314
75200	-71.5403398673	-14.0393516983	-57.500988169	30.7983479507	0.286194296388	17.0548312464	0.150739769779	107.613423256	113.140886917	5.52746366064
75210	-70.8224402185	-14.2894686216	-56.5329715969	26.1922878243	0.296517656679	24.1206309031	0.18184611225	88.332978608	132.643093683	44.3101150753
75220	-70.1336321877	-15.0068284815	-55.1268037063	33.3479463139	0.314457765505	24.1206309031	0.18184611225	106.049046874	132.643093683	26.5940468095
75230	-69.9281722182	-13.834687576	-56.0934846422	24.196102246	0.222722031779	21.6594766015	0.165171160838	108.638117445	131.133525317	22.4954078723
75240	-69.5302333138	-13.1166878904	-56.4135454234	20.7464261857	0.202173699465	17.9723034808	0.142571818587	102.616840077	126.057896005	23.4410559288
75250	-70.0701912423	-12.1072123231	-57.9629789191	16.2599681954	0.159600648921	12.4470926878	0.102057979352	101.879085739	121.960994787	20.0819090482
75260	-70.5979286682	-12.5325247409	-58.0654039273	21.6466933584	0.211309673032	11.2908703048	0.0729703526778	102.440617355	154.732297303	52.291679948
75270	-70.9254602796	-12.212252101	-58.7132081786	19.5845568832	0.173860708585	10.1854569897	0.0752427087818	112.645099877	135.368026412	22.722926535
75280	-70.6805541337	-12.4402360549	-58.2403180788	19.5845568832	0.173860708585	12.4431573932	0.0973818443034	112.645099877	127.776974057	15.1318741801
75290	-71.4261554824	-12.7465216037	-58.6796338787	19.4748791317	0.173189427841	15.6126939402	0.101049817739	112.448429298	154.504919351	42.0564900533
75300	-70.6197040696	-12.4043853016	-58.215318768	16.0659461801	0.160759357899	15.6126939402	0.101049817739	99.9378598551	154.504919351	54.567059496
75310	-71.3591251336	-12.40128096	-58.9578441737	16.0525386171	0.143123504771	15.6126939402	0.101049817739	112.158646777	154.504919351	42.3462725743
75320	-70.2198768563	-12.9844238512	-57.2354530052	20.6255197317	0.190505616543	16.8086342427	0.116175200913	108.267252724	144.683496225	36.4162435004
75330	-72.3213986842	-13.6848944984	-58.6365041859	23.7324415515	0.211167154369	20.6714881245	0.13044443342	112.386993245	158.469683853	46.0826906086
75340	-71.1851851853	-14.349957197	-56.8352279883	34.1216606197	0.315583269819	16.8169633232	0.141961037275	108.122527025	118.461823371	10.3392963458
75350	-72.5230967693	-14.8299965325	-57.6931002367	35.7668595387	0.325436449728	19.9281286881	0.176136928974	109.904282598	113.139980379	3.23569778016
75360	-69.9075769542	-14.5365058656	-55.3710710887	34.5487139963	0.338078549031	18.2321815627	0.142680827759	102.191381545	127.782981421	25.5915998761
75370	-70.9000482443	-16.4652233578	-54.4348248865	43.9906888882	0.461689728381	27.8858915881	0.21055965347	95.281931098	132.437013115	37.1550820166
75380	-71.7833398749	-16.3381842252	-55.4451556497	43.9906888882	0.461689728381	26.6028268537	0.223233061564	95.281931098	119.17064017	23.888709072
75390	-71.3113299005	-16.0289511069	-55.2823787935	43.9906888882	0.461689728381	23.5401617622	0.193566970899	95.281931098	121.612492322	26.3305612236
75400	-70.8796420301	-15.9743970969	-54.9052449332	43.9906888882	0.461689728381	23.0212659284	0.166922704324	95.281931098	137.915725854	42.6337947558
75410	-70.7548748794	-15.7427590589	-55.0121158205	43.0640042796	0.415829672982	21.6895934035	0.154759513364	103.561643331	140.15030761	36.588664279
75420	-70.9830534899	-16.1409657122	-54.8420877777	46.9790015398	0.482898945203	21.6895934035	0.154759513364	97.2853678943	140.15030761	42.8649397154
75430	-70.0411104758	-14.8652587006	-55.1758517752	34.3502945349	0.35453583423	21.6895934035	0.154759513364	96.8880751068	140.15030761	43.2622325029
75440	-70.4163180069	-14.8957170733	-55.5206009337	34.3502945349	0.35453583423	21.9671579438	0.181778699931	96.8880751068	120.845610361	23.9575352547
75450	-69.9619022707	-15.3571998363	-54.6047024344	34.3502945349	0.35453583423	26.5597500088	0.204014265742	96.8880751068	130.185749081	33.2976739744
75460	-70.4751278662	-16.4328152139	-54.0423126523	34.3502945349	0.35453583423	37.2383011638	0.281616886344	96.8880751068	132.230356096	35.342280989
75470	-70.7779577539	-16.6978640185	-54.0800937354	36.9685348746	0.386783540508	37.2383011638	0.281616886344	95.5793900281	132.230356096	36.6509660676
75480	-71.6344325814	-17.4692906223	-54.1651419591	44.5962022571	0.473382195778	37.2383011638	0.281616886344	94.2076036127	132.230356096	38.022752483
75490	-72.5923481395	-18.530178262	-54.0621698775	44.5962022571	0.473382195778	47.7805165114	0.348277936263	94.2076036127	137.190765008	42.9831613954
75500	-71.5189087693	-16.6027134275	-54.9161953418	44.5962022571	0.473382195778	28.6240633472	0.230082754955	94.2076036127	124.407686934	30.2000833208
75510	-71.9088450878	-16.8210823836	-55.0877627043	44.5962022571	0.473382195778	30.8240026479	0.213833015285	94.2076036127	144.149876046	49.9422724332
75520	-70.7157619182	-15.9002983865	-54.8154635317	35.5048118808	0.356932601622	30.8240026479	0.213833015285	99.4720339903	144.149876046	44.6778420557
75530	-70.1176238736	-14.979596224	-55.1380276495	35.5048118808	0.356932601622	21.678267117	0.152546920934	99.4720339903	142.108847457	42.6368134665
75540	-71.6355234257	-14.8714610398	-56.7640623859	42.4742064103	0.415651003423	13.6016169299	0.11973233476	102.18718603	113.600197952	11.413011922
75550	-73.1799898244	-14.6593766127	-58.5206132117	37.1641175135	0.417756696192	16.7594882467	0.148999951227	88.9611533513	112.479823709	23.5186703581
75560	-71.2660901835	-16.3105124288	-54.9555777547	50.7380243163	0.507704160188	19.6174087821	0.138583309881	99.9361996512	141.556792076	41.6205924252
75570	-71.8793676722	-15.9616484409	-55.9177192312	45.9791594813	0.479865697111	20.915518096	0.138537415261	95.816724884	150.973786082	55.1570611979
75580	-70.9240824649	-15.5538314917	-55.3702509732	45.386129796	0.453810464199	17.4735047904	0.121466146531	100.01120154	143.854936452	43.8437349122
75590	-72.0155392608	-16.1914588688	-55.824080392	45.386129796	0.453810464199	23.8158862245	0.155358483214	100.01120154	153.29633588	53.2851343395
75600	-71.1705820432	-14.9837690772	-56.186812966	41.9422923056	0.416486572379	15.2745498406	0.100958334106	100.705028894	151.29558125	50.5905523554
75610	-70.8619216894	-15.4488736746	-55.4130480148	41.0245050148	0.428387655601	20.788213089	0.144227267221	95.7649093722	144.135110437	48.3702010652
75620	-72.3127891337	-17.3018443068	-55.0109448269	56.9876320087	0.540589399444	23.2178370757	0.168980864447	105.417590629	137.39920879	31.981618161
75630	-73.3924727222	-17.4523533431	-55.9401193791	56.9876320087	0.540589399444	24.7274702732	0.164438029491	105.417590629	150.375617792	44.958027163
75640	-73.0780304903	-16.8412127523	-56.236817738	56.9876320087	0.540589399444	18.6217882736	0.158714121109	105.417590629	117.329120708	11.9115300792
75650	-72.4348851137	-16.8609483554	-55.5739367582	56.9876320087	0.540589399444	18.8267156571	0.151142769288	105.417590629	124.56246333	19.1448727017
75660	-73.4244284161	-15.4029822533	-58.0214461628	47.139425169	0.462374891616	14.18961646	0.135002292354	101.95065957	105.106485324	3.15582575355
75670	-72.8414467958	-15.4411537253	-57.4002930704	41.3860369556	0.375670963858	20.4133651553	0.133060458652	110.165652758	153.414210068	43.2485573101
75680	-72.2075437148	-15.2593806049	-56.9481631099	39.5155494399	0.428427274964	20.4133651553	0.133060458652	92.2339723661	153.414210068	61.1802377016
75690	-72.4429646149	-15.5270267974	-56.9159378176	39.5155494399	0.428427274964	23.072920578	0.149966960921	92.2339723661	153.853358342	61.6193859754
75700	-72.0390722313	-15.6941589176	-56.3449133137	41.1818833099	0.4334146076	23.072920578	0.149966960921	95.0172942669	153.853358342	58.8360640746
75710	-71.0173158253	-15.0620819534	-55.9552338718	36.8238829154	0.33639175152	21.2019106243	0.155230523275	109.467258781	136.583386933	27.1161281524
75720	-70.0519168624	-14.588694174	-55.4632226885	32.1229725133	0.303424358957	21.2019106243	0.155230523275	105.868139999	136.583386933	30.7152469342
75730	-70.1528853722	-15.2050305389	-54.9478548332	32.1229725133	0.303424358957	27.3101654671	0.21033933017	105.868139999	129.838606242	23.9704662429
75740	-72.4233232527	-15.8719612549	-56.5513619977	28.7207691688	0.331959972886	37.2705523862	0.292927301808	86.5187718841	127.234819548	40.7160476637
75750	-75.2210630661	-16.9454432985	-58.2756197677	28.6255570142	0.324615519319	47.9864029311	0.41445380019	88.1829589484	115.782272739	27.5993137902
75760	-72.854902896	-17.5367967143	-55.3181061816	32.4319332169	0.351011900845	50.1320563209	0.349561985038	92.3955374128	143.413925045	51.0183876321
75770	-75.3581300259	-16.9724286975	-58.3857013284	26.9177430836	0.22152186558	50.1320563209	0.349561985038	121.512804224	143.413925045	21.9011208205
75780	-72.5767229078	-17.5315968848	-55.045126023	23.6192869078	0.215437291963	58.9449498046	0.43289112412	109.634161721	136.16576206	26.5316003389
75790	-71.9925005394	-17.3450598853	-54.6474406542	21.7420757597	0.227278444483	58.9449498046	0.43289112412	95.6627268773	136.16576206	40.5030351822
75800	-70.5954566786	-15.9185072864	-54.6769493922	21.7762357352	0.217463483669	44.7597069602	0.328262964911	100.137436262	136.353203817	36.2157675554
75810	-69.8145428875	-14.5235926509	-55.2909502365	21.7762357352	0.217463483669	30.9169436588	0.221879911923	100.137436262	139.340886657	39.2034503948
75820	-69.6496718156	-13.9110234919	-55.7386483236	21.7762357352	0.217463483669	24.8138425376	0.199289443177	100.137436262	124.511575435	24.3741391731
75830	-70.2334704819	-13.2067261363	-57.0267443455	19.9321441479	0.209229190383	19.6566447651	0.165839539982	95.2646430999	118.528095093	23.2634519928
75840	-72.1974971222	-15.8501981334	-56.3472989887	33.7518985105	0.321830964399	32.1147217182	0.210126421686	104.874615075	152.835238236	47.9606231615
75850	-73.4578060178	-14.4866589932	-58.9711470246	34.0533251394	0.388931471988	18.1591013453	0.161828255504	87.5561058749	112.212180059	24.6560741843
75860	-71.8669778618	-13.8443484176	-58.0226294442	25.9651584209	0.281106309084	19.9147068957	0.179108830742	92.3677540553	111.187744419	18.8199903634
75870	-70.38213539	-13.1370048849	-57.2451305051	25.9651584209	0.281106309084	12.9162828219	0.104097577655	92.3677540553	124.078610789	31.7108567341
75880	-69.8662782158	-13.3616352738	-56.504642942	22.0248659836	0.217808468483	19.1393639968	0.130910569805	101.120338144	146.201823316	45.0814851717
75890	-71.5022844994	-13.0538403754	-58.448444124	19.0024627155	0.162262751985	19.1393639968	0.130910569805	117.109210112	146.201823316	29.0926132039
75900	-71.2576718119	-14.1731904889	-57.084481323	19.0024627155	0.162262751985	30.2412499333	0.222525768401	117.109210112	135.899991046	18.7907809348
75910	-69.7408195339	-13.9483437455	-55.7924757883	16.7454457963	0.170812237726	30.2412499333	0.222525768401	98.0342276365	135.899991046	37.86576341
75920	-70.6273952987	-12.8877947776	-57.7396005212	16.7454457963	0.170812237726	19.6876173419	0.170668680138	98.0342276365	115.355771932	17.3215442952
75930	-70.5900151528	-13.2546579843	-57.3353571685	20.3734867547	0.211403346717	19.6876173419	0.170668680138	96.372583836	115.355771932	18.9831880957
75940	-70.5198394557	-13.4366516959	-57.0831877598	24.3779723397	0.262227225343	17.4750264849	0.147887189548	92.9650699231	118.164572187	25.1995022643
75950	-71.0347158882	-14.7667370775	-56.2679788107	31.8220763864	0.303308028873	23.2844036012	0.15417903884	104.916696418	151.02184951	46.1051530917
75960	-70.9659834067	-14.5834059881	-56.3825774185	23.8505098358	0.265380213483	29.4089678281	0.205798284126	89.8729770497	142.901909766	53.0289327162
75970	-70.214949954	-15.3977050285	-54.8172449254	20.8278088419	0.208226774233	40.525865323	0.311745626232	100.024643414	129.996580266	29.9719368517
75980	-70.060606338	-14.3290043968	-55.7316019412	20.8278088419	0.208226774233	29.9072150324	0.243389599269	100.024643414	122.877950094	22.8533066799
75990	-70.6242669192	-12.7071394855	-57.9171274337	11.1020040653	0.122197971504	23.5544995044	0.189289594149	90.8526052331	124.436314686	33.5837094532
76000	-70.3616108137	-12.461741394	-57.8998694197	11.1020040653	0.122197971504	21.1345535717	0.155254611722	90.8526052331	136.128346445	45.2757412122
76010	-74.2159079632	-14.0765242215	-60.1393837417	23.4496466896	0.183313063009	24.8503821525	0.178496589955	127.921307432	139.220486838	11.2991794059
76020	-69.7478207405	-14.1974122329	-55.5504085076	23.3165727877	0.222404658223	26.1429786605	0.188762503038	104.838509112	138.496673014	33.6581639017
76030	-69.8557793923	-13.7651140841	-56.0906653083	19.0128359157	0.203160041602	26.1429786605	0.188762503038	93.5855090681	138.496673014	44.9111639457
76040	-71.1327746148	-13.9025984064	-57.2301762084	19.0128359157	0.203160041602	27.471182912	0.235401475037	93.5855090681	116.699281122	23.1137720543
76050	-69.9456105473	-13.4881228607	-56.4574876866	21.0226116305	0.194308016988	21.4074746808	0.15343055927	108.192198945	139.525494678	31.3332957332
76060	-70.0236621065	-14.2611859892	-55.7624761173	21.0226116305	0.194308016988	29.0774737095	0.214062815685	108.192198945	135.836173211	27.6439742662
76070	-70.3961270143	-15.2342273862	-55.1618996282	30.6166651602	0.330668456596	29.0774737095	0.214062815685	92.5902200512	135.836173211	43.2459531596
76080	-70.1711498894	-14.3274688871	-55.8436810024	30.6166651602	0.330668456596	20.07530746	0.148644074348	92.5902200512	135.056224394	42.466004343
76090	-69.6160575562	-13.1720681954	-56.4439893609	25.5644395533	0.2609812853	13.6894989334	0.102358461791	97.9550680193	133.740764504	35.7856964847
76100	-70.0745260018	-13.7311453027	-56.3433806991	33.0233278625	0.332781556466	11.7621171325	0.0898227553073	99.2342490769	130.948077603	31.7138285257
76110	-72.0545987152	-12.8249187104	-59.2296800048	23.1588333226	0.271664041424	12.6282556853	0.087030335162	85.2480630163	145.101770111	59.8537070946
76120	-70.6121826831	-11.9451989278	-58.6669837553	13.7125631521	0.121420709353	13.4155069905	0.0990947063224	112.934302766	135.380662483	22.4463597174
76130	-71.6201961059	-12.0415743475	-59.5786217583	15.2138646963	0.164561871362	12.8547398282	0.0791733596721	92.4507273188	162.361934386	69.9112070669
76140	-70.8056641631	-12.0404707208	-58.7651934423	15.2138646963	0.164561871362	12.8382496342	0.0846272860952	92.4507273188	151.703430732	59.252703413
76150	-70.756528703	-11.7543129927	-59.0022157103	15.2138646963	0.164561871362	9.99291291355	0.0683867258096	92.4507273188	146.123575815	53.6728484958
76160	-70.9366237285	-11.4491130083	-59.4875107203	12.1955887004	0.130838023066	9.99291291355	0.0683867258096	93.2113495339	146.123575815	52.9122262807
76170	-70.9458713569	-11.343487691	-59.6023836659	12.1955887004	0.130838023066	8.94162625145	0.063420215675	93.2113495339	140.990158363	47.7788088294
76180	-70.6715281256	-11.4615225234	-59.2100056022	13.3776577371	0.129117309913	8.94162625145	0.063420215675	103.608553695	140.990158363	37.3816046679
76190	-70.6715281256	-11.4615225234	-59.2100056022	13.3776577371	0.129117309913	8.94162625145	0.063420215675	103.608553695	140.990158363	37.3816046679
76200	-71.7212155347	-11.4512908915	-60.2699246431	13.9722101627	0.119814414519	8.25570972681	0.061770891488	116.615435787	133.650486952	17.0350511646
76210	-71.1873185408	-11.2982050095	-59.8891135313	12.5296815983	0.138143185957	8.15035170976	0.0604698809387	90.7006850284	134.783657306	44.0829722772
76220	-70.25537331	-12.1184663723	-58.1369069377	16.1026066265	0.155258042439	12.7368595136	0.0865358204305	103.715120798	147.185979751	43.4708589523
76230	-70.7991167928	-12.4552581009	-58.343858692	20.748354059	0.188219123568	11.4346588335	0.0779452729367	110.2351008	146.701119936	36.466019136
76240	-70.6881875426	-13.0959020052	-57.5922855373	22.28352439	0.206487445888	16.2264123187	0.13919217793	107.917090524	116.575604751	8.65851422631
76250	-70.2051306331	-13.9920715898	-56.2130590433	23.6708422185	0.217542952973	23.7387773766	0.190149629667	108.809970146	124.842616933	16.0326467868
76260	-70.4895091015	-13.6387131637	-56.8507959378	20.1295554328	0.22524547778	23.7387773766	0.190149629667	89.3671901041	124.842616933	35.4754268291
76270	-71.1253541889	-14.6415328773	-56.4838213115	30.1138576209	0.269140426477	23.7387773766	0.190149629667	111.889016507	124.842616933	12.953600426
76280	-71.2096801699	-17.0137122615	-54.1959679084	42.2249142314	0.404898222904	35.1289251087	0.274981331956	104.285254523	127.75021802	23.4649634965
76290	-70.8217992226	-15.3120247289	-55.5097744938	35.266139919	0.323370467495	25.240351407	0.186981775464	109.058010746	134.988296824	25.930286078
76300	-70.6210304254	-14.4695696684	-56.151460757	26.8649028319	0.300056949659	25.240351407	0.186981775464	89.5326799208	134.988296824	45.455616903
76310	-70.6797572989	-14.7103644092	-55.9693928897	26.8649028319	0.300056949659	27.6290006031	0.206279987693	89.5326799208	133.939316712	44.4066367916
76320	-72.2053743679	-14.9842365013	-57.2211378666	26.8649028319	0.300056949659	30.3722077571	0.201793754627	89.5326799208	150.511138529	60.9784586085
76330	-70.0695777401	-14.4129639076	-55.6566138325	28.4396287322	0.275964218764	23.1504291357	0.16021326926	103.055493425	144.497576528	41.4420831036
76340	-69.9747224017	-14.6735471929	-55.3011752089	28.4396287322	0.275964218764	25.7351265602	0.181348697852	103.055493425	141.909629708	38.8541362834
76350	-69.6892049662	-13.140912016	-56.5482929502	23.2138751031	0.245717173238	15.7300657468	0.11605841712	94.4739628782	135.53575981	41.0617969321
76360	-69.5145028194	-12.5837685932	-56.9307342263	17.7125815146	0.175576533504	15.7300657468	0.11605841712	100.88239676	135.53575981	34.6533630507
76370	-70.4930422699	-13.0609406728	-57.4321015971	19.245647328	0.187719736584	18.9486090375	0.124026906506	102.523302441	152.778212174	50.2549097331
76380	-69.5500997608	-12.875190348	-56.6749094128	19.245647328	0.187719736584	17.0921825123	0.122950183303	102.523302441	139.017137293	36.4938348513
76390	-70.1602253526	-12.3805350131	-57.7796903395	20.8750876366	0.196839310749	10.5483107582	0.081708705339	106.051416037	129.096535239	23.0451192027
76400	-70.2583652684	-11.9349244191	-58.3234408494	13.4267889039	0.142925469858	13.5667655788	0.109360518378	93.9425906186	124.055424938	30.1128343191
76410	-70.6190004522	-13.5535756294	-57.0654248229	11.1867963781	0.122666479675	31.8854340568	0.237455659143	91.196848624	134.279528953	43.0826803286
76420	-69.8743815866	-14.381505701	-55.4928758856	19.4047570184	0.184006555583	31.8854340568	0.237455659143	105.456878734	134.279528953	28.8226502184
76430	-72.5098449839	-16.5787614689	-55.931083515	18.059539994	0.177286190724	55.0641824429	0.383202341717	101.866591641	143.694796321	41.8282046803
76440	-73.8886625437	-17.4209488139	-56.4677137298	18.059539994	0.177286190724	63.3451455814	0.524112653062	101.866591641	120.861698742	18.9951071016
76450	-73.1687720451	-16.4330059802	-56.7357660649	18.5527354965	0.191168119255	53.0371659496	0.445586516476	97.049317474	119.027762261	21.9784447867
76460	-70.9509687199	-15.3716098653	-55.5793588546	17.0577205957	0.176360051485	44.0285130174	0.350101269098	96.7210003176	125.759364229	29.038363911
76470	-70.8969172378	-13.6679774656	-57.2289397722	13.0183093297	0.141270549306	31.1996849124	0.217106144989	92.151615419	143.707055892	51.5554404728
76480	-70.1923069398	-14.610385365	-55.5819215748	23.1445570366	0.24180356244	30.3676898486	0.246399482369	95.716360847	123.245753427	27.5293925801
76490	-70.4149081543	-13.6308663968	-56.7840417576	16.4425823807	0.166339880425	27.3680629914	0.228274995388	98.8493098509	119.890761338	21.041451487
76500	-69.681766179	-14.5973431839	-55.0844229951	22.5295236205	0.233122682988	30.8776113508	0.229770465322	96.6423487053	134.384596852	37.7422481467
76510	-73.4662978112	-15.2408075911	-58.2254902201	21.358624735	0.201473358707	38.4038678617	0.340706236106	106.012154024	112.71841778	6.70626375611
76520	-72.7315184959	-15.6164027439	-57.115115752	25.4090973223	0.232692135376	38.0917121378	0.327122123726	109.196201587	116.444927979	7.24872639226
76530	-70.9809895045	-14.7571601129	-56.2238293915	22.2933206406	0.241382846383	32.7086053603	0.224888562332	92.3566896928	145.443614478	53.086924785
76540	-71.4835499085	-14.9437568956	-56.5397930129	21.3443817905	0.218348172506	35.4693156162	0.30211965717	97.7538833762	117.401548606	19.6476652303
76550	-72.514603233	-16.150268514	-56.3643347189	21.3443817905	0.218348172506	47.43693069	0.399620767652	97.7538833762	118.70486854	20.9509851638
76560	-72.514603233	-16.150268514	-56.3643347189	21.3443817905	0.218348172506	47.43693069	0.399620767652	97.7538833762	118.70486854	20.9509851638
76570	-70.118717395	-14.8930051699	-55.2257122252	26.9941976619	0.289606987946	29.315065307	0.227778021991	93.2097593824	128.700148727	35.4903893447
76580	-70.2023903009	-15.2616456322	-54.9407446686	30.6808413377	0.289367935914	29.315065307	0.227778021991	106.027093986	128.700148727	22.6730547409
76590	-70.8522733503	-16.2398684802	-54.6124048701	24.515810829	0.260586341048	45.1755157825	0.343368129595	94.079416175	131.565838203	37.4864220285
76600	-70.6440537428	-16.447897129	-54.1961566138	26.5842884212	0.272395236955	45.1755157825	0.343368129595	97.5945421012	131.565838203	33.9712961022
76610	-71.063570687	-16.1935646196	-54.8700060674	24.0528230722	0.260535492474	45.1755157825	0.343368129595	92.3207154763	131.565838203	39.2451227271
76620	-73.9039449736	-19.2622193775	-54.6417255961	53.4757074804	0.553551407683	46.1087918563	0.380739310513	96.6047719114	121.103312905	24.4985409939
76630	-73.9039449736	-19.2622193775	-54.6417255961	53.4757074804	0.553551407683	46.1087918563	0.380739310513	96.6047719114	121.103312905	24.4985409939
76640	-74.3787956414	-19.8391894611	-54.5396061803	59.1922448262	0.606714898302	46.1087918563	0.380739310513	97.5618778966	121.103312905	23.5414350087
76650	-72.655499103	-17.2470776263	-55.4084214767	48.7669626077	0.497550220572	30.8392116003	0.263648114475	98.0141513184	116.97110621	18.9569548914
76660	-73.436078006	-15.9133739166	-57.5227040894	32.6075639532	0.339348095036	33.8705356173	0.212887780886	96.0888374804	159.100421247	63.0115837665
76670	-70.8154439609	-15.1740675258	-55.6413764351	32.6075639532	0.339348095036	26.4682944678	0.222065022027	96.0888374804	119.191641377	23.1028038964
76680	-70.3384022704	-15.4616714107	-54.8767308598	39.0602295014	0.394932262	22.8743904492	0.183758174377	98.9036178091	124.480940925	25.5773231163
76690	-69.8806910151	-14.2993103373	-55.5813806778	27.543239723	0.28831130715	22.8743904492	0.183758174377	95.5329847978	124.480940925	28.9479561277
76700	-70.2484108269	-15.2334056153	-55.0150052116	36.8124540567	0.360049753389	22.8743904492	0.183758174377	102.24268649	124.480940925	22.238254435
76710	-71.8054660111	-17.1292033132	-54.6762626979	55.5820485636	0.548432225482	22.8743904492	0.183758174377	101.347160107	124.480940925	23.1337808187
76720	-70.9109442254	-16.0788824547	-54.8320617707	45.1407155391	0.469146782673	22.8940353331	0.181523172383	96.2187468959	126.121833552	29.903086656
76730	-70.4839540636	-14.7599455843	-55.7240084793	37.4902979288	0.362849523919	17.4996743908	0.143230280082	103.321888159	122.178595063	18.856706904
76740	-72.313713955	-15.3625005292	-56.9512134258	44.7513942795	0.496906344691	16.1479317937	0.125369154681	90.0600178637	128.803068305	38.7430504416
76750	-71.113155493	-14.2813783187	-56.8317771743	31.5309398992	0.282641835133	18.7634220867	0.133375646554	111.557936511	140.681020647	29.123084136
76760	-71.3549203111	-14.9477367463	-56.4071835648	26.371378656	0.299187301301	30.4850089922	0.21838879381	88.1433755423	139.590536952	51.4471614093
76770	-71.7221120128	-15.9671977876	-55.7549142252	26.371378656	0.299187301301	40.5928533989	0.305154799691	88.1433755423	133.02380772	44.8804321775
76780	-70.7862499244	-16.5539805552	-54.2322693692	32.2318635067	0.306530126758	40.5928533989	0.305154799691	105.150719923	133.02380772	27.8730877972
76790	-70.3158194025	-16.004764471	-54.3110549315	26.7846798128	0.261552978986	40.5928533989	0.305154799691	102.40632669	133.02380772	30.6174810297
76800	-72.0427076372	-17.8208266067	-54.2218810305	25.3060002258	0.24277764186	60.1011012418	0.454983237741	104.23529956	132.095198804	27.8598992435
76810	-72.4944402979	-17.445939777	-55.0485005209	21.5629917029	0.236917867496	60.1011012418	0.454983237741	91.014628533	132.095198804	41.0805702708
76820	-72.3712489914	-17.3119377536	-55.0593112378	21.5629917029	0.236917867496	58.7700977937	0.445966451733	91.014628533	131.78143236	40.7668038268
76830	-72.567656217	-19.0202558579	-53.5474003591	38.5102142304	0.372876383589	58.7700977937	0.445966451733	103.278769923	131.78143236	28.5026624369
76840	-71.7263172512	-17.4536388028	-54.2726784484	38.5102142304	0.372876383589	43.2029873206	0.346906373986	103.278769923	124.537888492	21.2591185689
76850	-71.0257263649	-16.4467187837	-54.5790075812	28.5244789628	0.289411459861	43.2029873206	0.346906373986	98.5602953541	124.537888492	25.9775931377
76860	-71.0257263649	-16.4467187837	-54.5790075812	28.5244789628	0.289411459861	43.2029873206	0.346906373986	98.5602953541	124.537888492	25.9775931377
76870	-71.0257263649	-16.4467187837	-54.5790075812	28.5244789628	0.289411459861	43.2029873206	0.346906373986	98.5602953541	124.537888492	25.9775931377
76880	-69.9522681817	-15.5057905654	-54.4464776163	28.5244789628	0.289411459861	33.8786380297	0.261973481533	98.5602953541	129.320868018	30.7605726642
76890	-70.1208534807	-15.9081612013	-54.2126922793	33.0433054908	0.335503200905	33.3527017067	0.246697895146	98.4887935544	135.196539423	36.7077458689
76900	-70.0920029121	-14.7959521287	-55.2960507833	33.0433054908	0.335503200905	22.2955382374	0.181770638447	98.4887935544	122.657533845	24.168740291
76910	-70.7494561231	-14.6458096677	-56.1036464554	37.7536811456	0.353983280311	16.1187432497	0.128285281501	106.653854138	125.64764298	18.9937888421
