it	post	prior	lik	shape	rate	mean_bm
220	-29.0272199567	0.095338239763	-29.1225581964	50.2764425927	0.546376540453	92.0179379425
230	-28.2031470171	0.0958871286155	-28.2990341457	48.1706457231	0.504717532537	95.4408012753
240	-28.6414493458	0.096647041065	-28.7380963869	46.7801286543	0.437711935297	106.874235957
250	-29.2943789125	0.0975965099239	-29.3919754224	42.6505764481	0.38830185635	109.83871375
260	-28.520547135	0.0974669913458	-28.6180141263	42.6505764481	0.40177560214	106.155217542
270	-28.1108287042	0.0985195064197	-28.2093482106	38.1221068946	0.376023976712	101.382117247
280	-28.8433562881	0.0975810554675	-28.9409373436	40.0645912054	0.433117189585	92.5028887535
290	-28.0832772603	0.097102402282	-28.1803796626	43.7276599825	0.424819890386	102.932233099
300	-28.0091329858	0.0971616651818	-28.106294651	43.2686257119	0.424819890386	101.851694544
310	-27.9358818066	0.096916074425	-28.0327978811	44.1233795851	0.439164116395	100.471276996
320	-28.362781054	0.097256833223	-28.4600378873	41.6469956948	0.439164116395	94.8324194532
330	-27.8332763228	0.0955189367341	-27.9287952595	51.6444479626	0.518480464367	99.6073169808
340	-28.2878325494	0.0955027839976	-28.3833353334	53.5052831727	0.509962891886	104.919954028
350	-28.1053099885	0.0950528240308	-28.2003628125	53.5052831727	0.557425490514	95.9864306229
360	-27.8354429125	0.0949847825014	-27.930427695	55.0528548891	0.557425490514	98.7627150641
370	-29.2709163534	0.0942478590072	-29.3651642124	57.4602356766	0.626383244908	91.7333535719
380	-27.8520534195	0.0941180144936	-27.9461714339	63.1016637845	0.625539166722	100.875639994
